Frame,Measurement,Measure_Category,Mean,SD
88,R_Pelvis_Fwd_Tilt,Kinematics,-1.117,0.491
89,R_Pelvis_Fwd_Tilt,Kinematics,-1.096,0.472
90,R_Pelvis_Fwd_Tilt,Kinematics,-1.075,0.456
91,R_Pelvis_Fwd_Tilt,Kinematics,-1.051,0.436
92,R_Pelvis_Fwd_Tilt,Kinematics,-1.026,0.414
93,R_Pelvis_Fwd_Tilt,Kinematics,-0.999,0.381
94,R_Pelvis_Fwd_Tilt,Kinematics,-0.972,0.341
95,R_Pelvis_Fwd_Tilt,Kinematics,-0.946,0.293
96,R_Pelvis_Fwd_Tilt,Kinematics,-0.921,0.238
97,R_Pelvis_Fwd_Tilt,Kinematics,-0.898,0.185
98,R_Pelvis_Fwd_Tilt,Kinematics,-0.88,0.144
99,R_Pelvis_Fwd_Tilt,Kinematics,-0.867,0.13
100,R_Pelvis_Fwd_Tilt,Kinematics,-0.856,0.15
1,R_Pelvis_Lat_Tilt,Kinematics,0.194,0.752
2,R_Pelvis_Lat_Tilt,Kinematics,0.169,0.721
3,R_Pelvis_Lat_Tilt,Kinematics,0.169,0.682
4,R_Pelvis_Lat_Tilt,Kinematics,0.211,0.633
5,R_Pelvis_Lat_Tilt,Kinematics,0.297,0.583
6,R_Pelvis_Lat_Tilt,Kinematics,0.404,0.535
7,R_Pelvis_Lat_Tilt,Kinematics,0.551,0.512
8,R_Pelvis_Lat_Tilt,Kinematics,0.716,0.505
9,R_Pelvis_Lat_Tilt,Kinematics,0.902,0.521
10,R_Pelvis_Lat_Tilt,Kinematics,1.124,0.555
11,R_Pelvis_Lat_Tilt,Kinematics,1.366,0.595
12,R_Pelvis_Lat_Tilt,Kinematics,1.652,0.646
13,R_Pelvis_Lat_Tilt,Kinematics,1.974,0.69
14,R_Pelvis_Lat_Tilt,Kinematics,2.32,0.737
15,R_Pelvis_Lat_Tilt,Kinematics,2.689,0.775
16,R_Pelvis_Lat_Tilt,Kinematics,3.051,0.814
17,R_Pelvis_Lat_Tilt,Kinematics,3.389,0.835
18,R_Pelvis_Lat_Tilt,Kinematics,3.666,0.853
19,R_Pelvis_Lat_Tilt,Kinematics,3.894,0.856
20,R_Pelvis_Lat_Tilt,Kinematics,4.018,0.828
21,R_Pelvis_Lat_Tilt,Kinematics,4.065,0.808
22,R_Pelvis_Lat_Tilt,Kinematics,4.026,0.752
23,R_Pelvis_Lat_Tilt,Kinematics,3.893,0.715
24,R_Pelvis_Lat_Tilt,Kinematics,3.701,0.674
25,R_Pelvis_Lat_Tilt,Kinematics,3.444,0.633
26,R_Pelvis_Lat_Tilt,Kinematics,3.139,0.603
27,R_Pelvis_Lat_Tilt,Kinematics,2.811,0.57
28,R_Pelvis_Lat_Tilt,Kinematics,2.47,0.545
29,R_Pelvis_Lat_Tilt,Kinematics,2.126,0.52
30,R_Pelvis_Lat_Tilt,Kinematics,1.801,0.509
31,R_Pelvis_Lat_Tilt,Kinematics,1.495,0.498
32,R_Pelvis_Lat_Tilt,Kinematics,1.218,0.501
33,R_Pelvis_Lat_Tilt,Kinematics,0.975,0.507
34,R_Pelvis_Lat_Tilt,Kinematics,0.766,0.512
35,R_Pelvis_Lat_Tilt,Kinematics,0.597,0.534
36,R_Pelvis_Lat_Tilt,Kinematics,0.461,0.541
37,R_Pelvis_Lat_Tilt,Kinematics,0.356,0.556
38,R_Pelvis_Lat_Tilt,Kinematics,0.276,0.567
39,R_Pelvis_Lat_Tilt,Kinematics,0.219,0.575
40,R_Pelvis_Lat_Tilt,Kinematics,0.187,0.591
41,R_Pelvis_Lat_Tilt,Kinematics,0.177,0.605
42,R_Pelvis_Lat_Tilt,Kinematics,0.199,0.62
43,R_Pelvis_Lat_Tilt,Kinematics,0.253,0.647
44,R_Pelvis_Lat_Tilt,Kinematics,0.338,0.668
45,R_Pelvis_Lat_Tilt,Kinematics,0.465,0.702
46,R_Pelvis_Lat_Tilt,Kinematics,0.62,0.731
47,R_Pelvis_Lat_Tilt,Kinematics,0.801,0.76
48,R_Pelvis_Lat_Tilt,Kinematics,0.996,0.784
49,R_Pelvis_Lat_Tilt,Kinematics,1.194,0.804
50,R_Pelvis_Lat_Tilt,Kinematics,1.375,0.809
51,R_Pelvis_Lat_Tilt,Kinematics,1.527,0.803
52,R_Pelvis_Lat_Tilt,Kinematics,1.648,0.79
53,R_Pelvis_Lat_Tilt,Kinematics,1.714,0.751
54,R_Pelvis_Lat_Tilt,Kinematics,1.745,0.715
55,R_Pelvis_Lat_Tilt,Kinematics,1.733,0.662
56,R_Pelvis_Lat_Tilt,Kinematics,1.691,0.61
57,R_Pelvis_Lat_Tilt,Kinematics,1.628,0.557
58,R_Pelvis_Lat_Tilt,Kinematics,1.537,0.512
59,R_Pelvis_Lat_Tilt,Kinematics,1.424,0.486
60,R_Pelvis_Lat_Tilt,Kinematics,1.285,0.481
61,R_Pelvis_Lat_Tilt,Kinematics,1.109,0.506
62,R_Pelvis_Lat_Tilt,Kinematics,0.9,0.551
63,R_Pelvis_Lat_Tilt,Kinematics,0.661,0.601
64,R_Pelvis_Lat_Tilt,Kinematics,0.407,0.649
65,R_Pelvis_Lat_Tilt,Kinematics,0.147,0.689
66,R_Pelvis_Lat_Tilt,Kinematics,-0.092,0.713
67,R_Pelvis_Lat_Tilt,Kinematics,-0.308,0.722
68,R_Pelvis_Lat_Tilt,Kinematics,-0.478,0.743
69,R_Pelvis_Lat_Tilt,Kinematics,-0.599,0.744
70,R_Pelvis_Lat_Tilt,Kinematics,-0.663,0.755
71,R_Pelvis_Lat_Tilt,Kinematics,-0.676,0.769
72,R_Pelvis_Lat_Tilt,Kinematics,-0.633,0.773
73,R_Pelvis_Lat_Tilt,Kinematics,-0.538,0.792
74,R_Pelvis_Lat_Tilt,Kinematics,-0.404,0.798
75,R_Pelvis_Lat_Tilt,Kinematics,-0.229,0.805
76,R_Pelvis_Lat_Tilt,Kinematics,-0.035,0.81
77,R_Pelvis_Lat_Tilt,Kinematics,0.18,0.801
78,R_Pelvis_Lat_Tilt,Kinematics,0.396,0.786
79,R_Pelvis_Lat_Tilt,Kinematics,0.612,0.759
80,R_Pelvis_Lat_Tilt,Kinematics,0.814,0.727
81,R_Pelvis_Lat_Tilt,Kinematics,1,0.689
82,R_Pelvis_Lat_Tilt,Kinematics,1.167,0.657
83,R_Pelvis_Lat_Tilt,Kinematics,1.306,0.632
84,R_Pelvis_Lat_Tilt,Kinematics,1.43,0.616
85,R_Pelvis_Lat_Tilt,Kinematics,1.522,0.623
86,R_Pelvis_Lat_Tilt,Kinematics,1.597,0.639
87,R_Pelvis_Lat_Tilt,Kinematics,1.654,0.668
88,R_Pelvis_Lat_Tilt,Kinematics,1.69,0.702
89,R_Pelvis_Lat_Tilt,Kinematics,1.711,0.729
90,R_Pelvis_Lat_Tilt,Kinematics,1.717,0.753
91,R_Pelvis_Lat_Tilt,Kinematics,1.697,0.75
92,R_Pelvis_Lat_Tilt,Kinematics,1.668,0.738
93,R_Pelvis_Lat_Tilt,Kinematics,1.615,0.708
94,R_Pelvis_Lat_Tilt,Kinematics,1.548,0.672
95,R_Pelvis_Lat_Tilt,Kinematics,1.467,0.635
96,R_Pelvis_Lat_Tilt,Kinematics,1.364,0.603
97,R_Pelvis_Lat_Tilt,Kinematics,1.252,0.576
98,R_Pelvis_Lat_Tilt,Kinematics,1.121,0.561
99,R_Pelvis_Lat_Tilt,Kinematics,0.988,0.559
100,R_Pelvis_Lat_Tilt,Kinematics,0.851,0.564
1,R_HIP_Flex_ANG,Kinematics,22.445,0.097
2,R_HIP_Flex_ANG,Kinematics,22.171,0.16
3,R_HIP_Flex_ANG,Kinematics,21.864,0.241
4,R_HIP_Flex_ANG,Kinematics,21.502,0.336
5,R_HIP_Flex_ANG,Kinematics,21.104,0.427
6,R_HIP_Flex_ANG,Kinematics,20.694,0.512
7,R_HIP_Flex_ANG,Kinematics,20.281,0.57
8,R_HIP_Flex_ANG,Kinematics,19.88,0.609
9,R_HIP_Flex_ANG,Kinematics,19.488,0.633
10,R_HIP_Flex_ANG,Kinematics,19.102,0.639
11,R_HIP_Flex_ANG,Kinematics,18.706,0.644
12,R_HIP_Flex_ANG,Kinematics,18.278,0.651
13,R_HIP_Flex_ANG,Kinematics,17.793,0.659
14,R_HIP_Flex_ANG,Kinematics,17.263,0.677
15,R_HIP_Flex_ANG,Kinematics,16.616,0.68
16,R_HIP_Flex_ANG,Kinematics,15.895,0.686
17,R_HIP_Flex_ANG,Kinematics,15.078,0.69
18,R_HIP_Flex_ANG,Kinematics,14.145,0.681
19,R_HIP_Flex_ANG,Kinematics,13.155,0.676
20,R_HIP_Flex_ANG,Kinematics,12.08,0.66
